framework,pool,X,t_s,active_pgsleep,total_conns,idle_in_tx
aspnet,40,14.0,130.5,0,35,0
aspnet,40,14.0,131.1,0,35,0
aspnet,40,14.0,131.8,0,35,0
aspnet,40,14.0,132.5,0,35,0
aspnet,40,14.0,133.1,0,35,0
webflux,40,1.6,0.2,6,6,0
webflux,40,1.6,0.8,6,6,0
webflux,40,1.6,1.5,6,6,0
webflux,40,1.6,2.2,6,6,0
webflux,40,1.6,2.9,6,6,0
webflux,40,1.6,3.5,6,6,0
webflux,40,1.6,4.2,6,6,0
webflux,40,1.6,4.9,6,6,0
webflux,40,1.6,5.5,6,6,0
webflux,40,1.6,6.2,6,6,0
webflux,40,1.6,6.9,6,6,0
webflux,40,1.6,7.5,6,6,0
webflux,40,1.6,8.2,6,6,0
webflux,40,1.6,8.9,6,6,0
webflux,40,1.6,9.5,6,6,0
webflux,40,1.6,10.2,6,6,0
webflux,40,1.6,10.9,6,6,0
webflux,40,1.6,11.6,6,6,0
webflux,40,1.6,12.2,6,6,0
webflux,40,1.6,12.9,6,6,0
webflux,40,1.6,13.6,6,6,0
webflux,40,1.6,14.2,6,6,0
webflux,40,1.6,14.9,6,6,0
webflux,40,1.6,15.6,6,6,0
webflux,40,1.6,16.3,6,6,0
webflux,40,1.6,16.9,7,7,0
webflux,40,1.6,17.6,7,7,0
webflux,40,1.6,18.3,7,7,0
webflux,40,1.6,18.9,7,7,0
webflux,40,1.6,19.6,8,8,0
webflux,40,1.6,20.3,7,8,0
webflux,40,1.6,20.9,7,8,0
webflux,40,1.6,21.6,7,8,0
webflux,40,1.6,22.3,7,8,0
webflux,40,1.6,23.0,8,8,0
webflux,40,1.6,23.6,8,8,0
webflux,40,1.6,24.3,8,8,0
webflux,40,1.6,25.0,8,8,0
webflux,40,1.6,25.6,8,8,0
webflux,40,1.6,26.3,9,9,0
webflux,40,1.6,27.0,9,9,0
webflux,40,1.6,27.7,9,9,0
webflux,40,1.6,28.3,9,9,0
webflux,40,1.6,29.0,10,10,0
webflux,40,1.6,29.7,10,10,0
webflux,40,1.6,30.3,10,10,0
webflux,40,1.6,31.0,10,10,0
webflux,40,1.6,31.7,10,10,0
webflux,40,1.6,32.3,11,11,0
webflux,40,1.6,33.0,11,11,0
webflux,40,1.6,33.7,11,11,0
webflux,40,1.6,34.4,11,11,0
webflux,40,1.6,35.0,11,11,0
webflux,40,1.6,35.7,11,11,0
webflux,40,1.6,36.4,11,11,0
webflux,40,1.6,37.1,11,11,0
webflux,40,1.6,37.7,11,11,0
webflux,40,1.6,38.4,11,11,0
webflux,40,1.6,39.1,11,11,0
webflux,40,1.6,39.7,11,11,0
webflux,40,1.6,40.4,11,11,0
webflux,40,1.6,41.1,11,11,0
webflux,40,1.6,41.8,11,11,0
webflux,40,1.6,42.4,11,11,0
webflux,40,1.6,43.1,11,11,0
webflux,40,1.6,43.8,11,11,0
webflux,40,1.6,44.4,11,11,0
webflux,40,1.6,45.1,11,11,0
webflux,40,1.6,45.8,11,11,0
webflux,40,1.6,46.5,11,11,0
webflux,40,1.6,47.1,11,11,0
webflux,40,1.6,47.8,11,11,0
webflux,40,1.6,48.5,11,11,0
webflux,40,1.6,49.2,11,11,0
webflux,40,1.6,49.8,11,11,0
webflux,40,1.6,50.5,11,11,0
webflux,40,1.6,51.2,11,11,0
webflux,40,1.6,51.8,11,11,0
webflux,40,1.6,52.5,11,11,0
webflux,40,1.6,53.2,11,11,0
webflux,40,1.6,53.8,11,11,0
webflux,40,1.6,54.5,11,11,0
webflux,40,1.6,55.2,11,11,0
webflux,40,1.6,55.8,11,11,0
webflux,40,1.6,56.6,11,11,0
webflux,40,1.6,57.2,11,11,0
webflux,40,1.6,57.9,11,11,0
webflux,40,1.6,58.6,11,11,0
webflux,40,1.6,59.2,11,11,0
webflux,40,1.6,59.9,11,11,0
webflux,40,1.6,60.6,11,11,0
webflux,40,1.6,61.2,11,11,0
webflux,40,1.6,61.9,11,11,0
webflux,40,1.6,62.6,11,11,0
webflux,40,1.6,63.3,11,11,0
webflux,40,1.6,63.9,11,11,0
webflux,40,1.6,64.6,11,11,0
webflux,40,1.6,65.3,11,11,0
webflux,40,1.6,65.9,11,11,0
webflux,40,1.6,66.6,11,11,0
webflux,40,1.6,67.3,11,11,0
webflux,40,1.6,67.9,11,11,0
webflux,40,1.6,68.6,11,11,0
webflux,40,1.6,69.3,11,11,0
webflux,40,1.6,70.0,11,11,0
webflux,40,1.6,70.6,11,11,0
webflux,40,1.6,71.3,11,11,0
webflux,40,1.6,72.0,11,11,0
webflux,40,1.6,72.6,11,11,0
webflux,40,1.6,73.3,11,11,0
webflux,40,1.6,74.0,11,11,0
webflux,40,1.6,74.7,11,11,0
webflux,40,1.6,75.3,11,11,0
webflux,40,1.6,76.0,11,11,0
webflux,40,1.6,76.7,11,11,0
webflux,40,1.6,77.3,11,11,0
webflux,40,1.6,78.0,11,11,0
webflux,40,1.6,78.7,11,11,0
webflux,40,1.6,79.3,11,11,0
webflux,40,1.6,80.0,11,11,0
webflux,40,1.6,80.7,11,11,0
webflux,40,1.6,81.4,11,11,0
webflux,40,1.6,82.0,11,11,0
webflux,40,1.6,82.7,11,11,0
webflux,40,1.6,83.4,11,11,0
webflux,40,1.6,84.0,11,11,0
webflux,40,1.6,84.7,11,11,0
webflux,40,1.6,85.4,11,11,0
webflux,40,1.6,86.0,11,11,0
webflux,40,1.6,86.7,11,11,0
webflux,40,1.6,87.4,11,11,0
webflux,40,1.6,88.1,11,11,0
webflux,40,1.6,88.7,11,11,0
webflux,40,1.6,89.4,11,11,0
webflux,40,1.6,90.1,11,11,0
webflux,40,1.6,90.7,11,11,0
webflux,40,1.6,91.4,11,11,0
webflux,40,1.6,92.1,11,11,0
webflux,40,1.6,92.7,11,11,0
webflux,40,1.6,93.4,11,11,0
webflux,40,1.6,94.1,11,11,0
webflux,40,1.6,94.8,11,11,0
webflux,40,1.6,95.4,11,11,0
webflux,40,1.6,96.1,11,11,0
webflux,40,1.6,96.8,11,11,0
webflux,40,1.6,97.4,11,11,0
webflux,40,1.6,98.1,11,11,0
webflux,40,1.6,98.8,11,11,0
webflux,40,1.6,99.4,11,11,0
webflux,40,1.6,100.1,11,11,0
webflux,40,1.6,100.8,11,11,0
webflux,40,1.6,101.5,11,11,0
webflux,40,1.6,102.1,11,11,0
webflux,40,1.6,102.8,11,11,0
webflux,40,1.6,103.5,11,11,0
webflux,40,1.6,104.1,11,11,0
webflux,40,1.6,104.8,11,11,0
webflux,40,1.6,105.5,11,11,0
webflux,40,1.6,106.1,11,11,0
webflux,40,1.6,106.8,11,11,0
webflux,40,1.6,107.5,11,11,0
webflux,40,1.6,108.2,11,11,0
webflux,40,1.6,108.8,11,11,0
webflux,40,1.6,109.5,11,11,0
webflux,40,1.6,110.2,11,11,0
webflux,40,1.6,110.8,11,11,0
webflux,40,1.6,111.5,11,11,0
webflux,40,1.6,112.2,11,11,0
webflux,40,1.6,112.9,10,11,0
webflux,40,1.6,113.6,11,11,0
webflux,40,1.6,114.2,11,11,0
webflux,40,1.6,114.9,11,11,0
webflux,40,1.6,115.6,11,11,0
webflux,40,1.6,116.2,10,11,0
webflux,40,1.6,116.9,11,11,0
webflux,40,1.6,117.6,11,11,0
webflux,40,1.6,118.2,11,11,0
webflux,40,1.6,118.9,11,11,0
webflux,40,1.6,119.6,11,11,0
webflux,40,1.6,120.3,10,11,0
webflux,40,1.6,120.9,10,11,0
webflux,40,1.6,121.6,10,11,0
webflux,40,1.6,122.3,10,11,0
webflux,40,1.6,123.0,10,11,0
webflux,40,1.6,123.6,10,11,0
webflux,40,1.6,124.3,10,11,0
webflux,40,1.6,125.0,10,11,0
webflux,40,1.6,125.6,10,11,0
webflux,40,1.6,126.3,10,11,0
webflux,40,1.6,127.0,10,11,0
webflux,40,1.6,127.6,10,11,0
webflux,40,1.6,128.3,10,11,0
webflux,40,1.6,129.0,10,11,0
webflux,40,1.6,129.7,9,11,0
webflux,40,1.6,130.3,9,11,0
webflux,40,1.6,131.0,9,11,0
webflux,40,1.6,131.7,9,11,0
webflux,40,1.6,132.4,9,11,0
webflux,40,1.6,133.0,9,11,0
webflux,40,2.4,0.2,8,11,0
webflux,40,2.4,0.8,8,11,0
webflux,40,2.4,1.5,8,11,0
webflux,40,2.4,2.2,7,11,0
webflux,40,2.4,2.9,7,11,0
webflux,40,2.4,3.5,7,11,0
webflux,40,2.4,4.2,7,11,0
webflux,40,2.4,4.9,7,11,0
webflux,40,2.4,5.5,7,11,0
webflux,40,2.4,6.2,7,11,0
webflux,40,2.4,6.9,7,11,0
webflux,40,2.4,7.5,8,11,0
webflux,40,2.4,8.2,8,11,0
webflux,40,2.4,8.9,8,11,0
webflux,40,2.4,9.6,8,11,0
webflux,40,2.4,10.3,8,11,0
webflux,40,2.4,10.9,8,11,0
webflux,40,2.4,11.6,9,11,0
webflux,40,2.4,12.3,9,11,0
webflux,40,2.4,12.9,9,11,0
webflux,40,2.4,13.6,10,11,0
webflux,40,2.4,14.3,10,11,0
webflux,40,2.4,14.9,10,11,0
webflux,40,2.4,15.6,11,11,0
webflux,40,2.4,16.3,11,11,0
webflux,40,2.4,17.0,11,11,0
webflux,40,2.4,17.6,11,11,0
webflux,40,2.4,18.3,11,11,0
webflux,40,2.4,19.0,11,11,0
webflux,40,2.4,19.6,11,11,0
webflux,40,2.4,20.3,12,12,0
webflux,40,2.4,21.0,12,12,0
webflux,40,2.4,21.6,12,12,0
webflux,40,2.4,22.3,13,13,0
webflux,40,2.4,23.0,13,13,0
webflux,40,2.4,23.7,13,13,0
webflux,40,2.4,24.3,14,14,0
webflux,40,2.4,25.0,14,14,0
webflux,40,2.4,25.7,14,14,0
webflux,40,2.4,26.3,15,15,0
webflux,40,2.4,27.0,15,15,0
webflux,40,2.4,27.7,15,15,0
webflux,40,2.4,28.3,16,16,0
webflux,40,2.4,29.0,16,16,0
webflux,40,2.4,29.7,16,16,0
webflux,40,2.4,30.4,17,17,0
webflux,40,2.4,31.0,17,17,0
webflux,40,2.4,31.7,17,17,0
webflux,40,2.4,32.4,17,17,0
webflux,40,2.4,33.0,17,17,0
webflux,40,2.4,33.7,17,17,0
webflux,40,2.4,34.4,17,17,0
webflux,40,2.4,35.1,17,17,0
webflux,40,2.4,35.7,17,17,0
webflux,40,2.4,36.4,17,17,0
webflux,40,2.4,37.1,17,17,0
webflux,40,2.4,37.7,17,17,0
webflux,40,2.4,38.4,17,17,0
webflux,40,2.4,39.1,17,17,0
webflux,40,2.4,39.7,17,17,0
webflux,40,2.4,40.4,17,17,0
webflux,40,2.4,41.1,17,17,0
webflux,40,2.4,41.8,17,17,0
webflux,40,2.4,42.4,17,17,0
webflux,40,2.4,43.1,17,17,0
webflux,40,2.4,43.8,17,17,0
webflux,40,2.4,44.4,17,17,0
webflux,40,2.4,45.1,17,17,0
webflux,40,2.4,45.8,17,17,0
webflux,40,2.4,46.4,17,17,0
webflux,40,2.4,47.1,17,17,0
webflux,40,2.4,47.8,17,17,0
webflux,40,2.4,48.4,17,17,0
webflux,40,2.4,49.1,17,17,0
webflux,40,2.4,49.8,17,17,0
webflux,40,2.4,50.5,17,17,0
webflux,40,2.4,51.1,17,17,0
webflux,40,2.4,51.8,17,17,0
webflux,40,2.4,52.5,17,17,0
webflux,40,2.4,53.1,17,17,0
webflux,40,2.4,53.8,17,17,0
webflux,40,2.4,54.5,17,17,0
webflux,40,2.4,55.2,17,17,0
webflux,40,2.4,55.8,17,17,0
webflux,40,2.4,56.5,17,17,0
webflux,40,2.4,57.2,17,17,0
webflux,40,2.4,57.8,17,17,0
webflux,40,2.4,58.5,17,17,0
webflux,40,2.4,59.2,17,17,0
webflux,40,2.4,59.8,17,17,0
webflux,40,2.4,60.5,17,17,0
webflux,40,2.4,61.2,17,17,0
webflux,40,2.4,61.9,17,17,0
webflux,40,2.4,62.5,17,17,0
webflux,40,2.4,63.2,17,17,0
webflux,40,2.4,63.9,17,17,0
webflux,40,2.4,64.6,17,17,0
webflux,40,2.4,65.2,17,17,0
webflux,40,2.4,65.9,17,17,0
webflux,40,2.4,66.6,17,17,0
webflux,40,2.4,67.3,17,17,0
webflux,40,2.4,67.9,17,17,0
webflux,40,2.4,68.6,17,17,0
webflux,40,2.4,69.3,17,17,0
webflux,40,2.4,69.9,17,17,0
webflux,40,2.4,70.6,17,17,0
webflux,40,2.4,71.3,17,17,0
webflux,40,2.4,71.9,17,17,0
webflux,40,2.4,72.6,17,17,0
webflux,40,2.4,73.3,17,17,0
webflux,40,2.4,73.9,17,17,0
webflux,40,2.4,74.7,17,17,0
webflux,40,2.4,75.3,17,17,0
webflux,40,2.4,76.0,17,17,0
webflux,40,2.4,76.7,17,17,0
webflux,40,2.4,77.3,17,17,0
webflux,40,2.4,78.0,17,17,0
webflux,40,2.4,78.7,17,17,0
webflux,40,2.4,79.3,17,17,0
webflux,40,2.4,80.0,17,17,0
webflux,40,2.4,80.7,17,17,0
webflux,40,2.4,81.3,17,17,0
webflux,40,2.4,82.0,17,17,0
webflux,40,2.4,82.7,17,17,0
webflux,40,2.4,83.4,17,17,0
webflux,40,2.4,84.0,17,17,0
webflux,40,2.4,84.7,17,17,0
webflux,40,2.4,85.4,17,17,0
webflux,40,2.4,86.1,17,17,0
webflux,40,2.4,86.7,17,17,0
webflux,40,2.4,87.4,17,17,0
webflux,40,2.4,88.1,17,17,0
webflux,40,2.4,88.7,17,17,0
webflux,40,2.4,89.4,17,17,0
webflux,40,2.4,90.1,17,17,0
webflux,40,2.4,90.8,17,17,0
webflux,40,2.4,91.4,17,17,0
webflux,40,2.4,92.1,17,17,0
webflux,40,2.4,92.8,17,17,0
webflux,40,2.4,93.4,17,17,0
webflux,40,2.4,94.1,17,17,0
webflux,40,2.4,94.8,17,17,0
webflux,40,2.4,95.5,17,17,0
webflux,40,2.4,96.1,17,17,0
webflux,40,2.4,96.8,17,17,0
webflux,40,2.4,97.5,17,17,0
webflux,40,2.4,98.2,17,17,0
webflux,40,2.4,98.8,17,17,0
webflux,40,2.4,99.5,17,17,0
webflux,40,2.4,100.2,17,17,0
webflux,40,2.4,100.8,17,17,0
webflux,40,2.4,101.5,17,17,0
webflux,40,2.4,102.2,17,17,0
webflux,40,2.4,102.8,17,17,0
webflux,40,2.4,103.5,17,17,0
webflux,40,2.4,104.2,17,17,0
webflux,40,2.4,104.9,17,17,0
webflux,40,2.4,105.5,17,17,0
webflux,40,2.4,106.2,17,17,0
webflux,40,2.4,106.9,17,17,0
webflux,40,2.4,107.5,17,17,0
webflux,40,2.4,108.2,17,17,0
webflux,40,2.4,108.9,17,17,0
webflux,40,2.4,109.5,17,17,0
webflux,40,2.4,110.2,17,17,0
webflux,40,2.4,110.9,17,17,0
webflux,40,2.4,111.6,17,17,0
webflux,40,2.4,112.2,17,17,0
webflux,40,2.4,112.9,17,17,0
webflux,40,2.4,113.6,17,17,0
webflux,40,2.4,114.2,17,17,0
webflux,40,2.4,114.9,17,17,0
webflux,40,2.4,115.6,17,17,0
webflux,40,2.4,116.2,17,17,0
webflux,40,2.4,116.9,17,17,0
webflux,40,2.4,117.6,17,17,0
webflux,40,2.4,118.3,17,17,0
webflux,40,2.4,118.9,17,17,0
webflux,40,2.4,119.6,17,17,0
webflux,40,2.4,120.3,17,17,0
webflux,40,2.4,120.9,17,17,0
webflux,40,2.4,121.6,17,17,0
webflux,40,2.4,122.3,17,17,0
webflux,40,2.4,122.9,17,17,0
webflux,40,2.4,123.6,17,17,0
webflux,40,2.4,124.3,17,17,0
webflux,40,2.4,125.0,17,17,0
webflux,40,2.4,125.6,17,17,0
webflux,40,2.4,126.3,17,17,0
webflux,40,2.4,127.0,17,17,0
webflux,40,2.4,127.6,17,17,0
webflux,40,2.4,128.3,17,17,0
webflux,40,2.4,129.0,17,17,0
webflux,40,2.4,129.6,17,17,0
webflux,40,2.4,130.3,17,17,0
webflux,40,2.4,131.0,17,17,0
webflux,40,2.4,131.6,17,17,0
webflux,40,2.4,132.3,17,17,0
webflux,40,2.4,133.0,17,17,0
webflux,40,2.4,133.7,17,17,0
webflux,40,3.2,0.2,17,17,0
webflux,40,3.2,0.8,17,17,0
webflux,40,3.2,1.5,17,17,0
webflux,40,3.2,2.2,17,17,0
webflux,40,3.2,2.9,17,17,0
webflux,40,3.2,3.5,17,17,0
webflux,40,3.2,4.2,17,17,0
webflux,40,3.2,4.9,17,17,0
webflux,40,3.2,5.5,17,17,0
webflux,40,3.2,6.2,17,17,0
webflux,40,3.2,6.9,17,17,0
webflux,40,3.2,7.6,17,17,0
webflux,40,3.2,8.2,17,17,0
webflux,40,3.2,8.9,17,17,0
webflux,40,3.2,9.6,17,17,0
webflux,40,3.2,10.2,17,17,0
webflux,40,3.2,10.9,17,17,0
webflux,40,3.2,11.6,17,17,0
webflux,40,3.2,12.2,17,17,0
webflux,40,3.2,12.9,17,17,0
webflux,40,3.2,13.6,17,17,0
webflux,40,3.2,14.2,17,17,0
webflux,40,3.2,14.9,16,17,0
webflux,40,3.2,15.6,16,17,0
webflux,40,3.2,16.3,16,17,0
webflux,40,3.2,17.0,17,17,0
webflux,40,3.2,17.6,17,17,0
webflux,40,3.2,18.3,17,17,0
webflux,40,3.2,19.0,17,17,0
webflux,40,3.2,19.6,17,17,0
webflux,40,3.2,20.3,17,17,0
webflux,40,3.2,21.0,17,17,0
webflux,40,3.2,21.7,17,17,0
webflux,40,3.2,22.3,17,17,0
webflux,40,3.2,23.0,17,17,0
webflux,40,3.2,23.7,17,17,0
webflux,40,3.2,24.3,18,18,0
webflux,40,3.2,25.0,18,18,0
webflux,40,3.2,25.7,18,18,0
webflux,40,3.2,26.4,19,19,0
webflux,40,3.2,27.0,19,19,0
webflux,40,3.2,27.7,20,20,0
webflux,40,3.2,28.4,20,20,0
webflux,40,3.2,29.1,21,21,0
webflux,40,3.2,29.7,21,21,0
webflux,40,3.2,30.4,21,22,0
webflux,40,3.2,31.1,22,22,0
webflux,40,3.2,31.7,22,22,0
webflux,40,3.2,32.4,22,22,0
webflux,40,3.2,33.1,22,22,0
webflux,40,3.2,33.8,22,22,0
webflux,40,3.2,34.4,22,22,0
webflux,40,3.2,35.1,22,22,0
webflux,40,3.2,35.8,22,22,0
webflux,40,3.2,36.5,22,22,0
webflux,40,3.2,37.1,22,22,0
webflux,40,3.2,37.8,22,22,0
webflux,40,3.2,38.5,22,22,0
webflux,40,3.2,39.1,22,22,0
webflux,40,3.2,39.8,22,22,0
webflux,40,3.2,40.5,22,22,0
webflux,40,3.2,41.2,22,22,0
webflux,40,3.2,41.8,22,22,0
webflux,40,3.2,42.5,22,22,0
webflux,40,3.2,43.2,22,22,0
webflux,40,3.2,43.8,22,22,0
webflux,40,3.2,44.5,22,22,0
webflux,40,3.2,45.2,22,22,0
webflux,40,3.2,45.9,22,22,0
webflux,40,3.2,46.6,22,22,0
webflux,40,3.2,47.2,22,22,0
webflux,40,3.2,47.9,22,22,0
webflux,40,3.2,48.6,22,22,0
webflux,40,3.2,49.2,22,22,0
webflux,40,3.2,49.9,22,22,0
webflux,40,3.2,50.6,22,22,0
webflux,40,3.2,51.3,22,22,0
webflux,40,3.2,51.9,22,22,0
webflux,40,3.2,52.6,22,22,0
webflux,40,3.2,53.3,22,22,0
webflux,40,3.2,53.9,22,22,0
webflux,40,3.2,54.6,22,22,0
webflux,40,3.2,55.3,22,22,0
webflux,40,3.2,55.9,22,22,0
webflux,40,3.2,56.6,22,22,0
webflux,40,3.2,57.3,22,22,0
webflux,40,3.2,58.0,22,22,0
webflux,40,3.2,58.6,22,22,0
webflux,40,3.2,59.3,22,22,0
webflux,40,3.2,60.0,22,22,0
webflux,40,3.2,60.6,22,22,0
webflux,40,3.2,61.3,22,22,0
webflux,40,3.2,62.0,22,22,0
webflux,40,3.2,62.7,22,22,0
webflux,40,3.2,63.3,22,22,0
webflux,40,3.2,64.0,22,22,0
webflux,40,3.2,64.7,22,22,0
webflux,40,3.2,65.3,22,22,0
webflux,40,3.2,66.0,22,22,0
webflux,40,3.2,66.7,22,22,0
webflux,40,3.2,67.3,22,22,0
webflux,40,3.2,68.0,22,22,0
webflux,40,3.2,68.7,22,22,0
webflux,40,3.2,69.4,22,22,0
webflux,40,3.2,70.0,22,22,0
webflux,40,3.2,70.7,22,22,0
webflux,40,3.2,71.4,22,22,0
webflux,40,3.2,72.0,22,22,0
webflux,40,3.2,72.7,22,22,0
webflux,40,3.2,73.4,22,22,0
webflux,40,3.2,74.1,22,22,0
webflux,40,3.2,74.7,22,22,0
webflux,40,3.2,75.4,22,22,0
webflux,40,3.2,76.1,22,22,0
webflux,40,3.2,76.7,22,22,0
webflux,40,3.2,77.4,22,22,0
webflux,40,3.2,78.1,22,22,0
webflux,40,3.2,78.7,22,22,0
webflux,40,3.2,79.4,22,22,0
webflux,40,3.2,80.1,22,22,0
webflux,40,3.2,80.8,22,22,0
webflux,40,3.2,81.4,22,22,0
webflux,40,3.2,82.1,22,22,0
webflux,40,3.2,82.8,22,22,0
webflux,40,3.2,83.4,22,22,0
webflux,40,3.2,84.1,22,22,0
webflux,40,3.2,84.8,22,22,0
webflux,40,3.2,85.5,22,22,0
webflux,40,3.2,86.1,22,22,0
webflux,40,3.2,86.8,22,22,0
webflux,40,3.2,87.5,22,22,0
webflux,40,3.2,88.1,22,22,0
webflux,40,3.2,88.8,22,22,0
webflux,40,3.2,89.5,22,22,0
webflux,40,3.2,90.1,22,22,0
webflux,40,3.2,90.8,22,22,0
webflux,40,3.2,91.5,22,22,0
webflux,40,3.2,92.1,22,22,0
webflux,40,3.2,92.8,22,22,0
webflux,40,3.2,93.5,22,22,0
webflux,40,3.2,94.2,22,22,0
webflux,40,3.2,94.8,22,22,0
webflux,40,3.2,95.5,22,22,0
webflux,40,3.2,96.2,22,22,0
webflux,40,3.2,96.8,22,22,0
webflux,40,3.2,97.5,22,22,0
webflux,40,3.2,98.2,22,22,0
webflux,40,3.2,98.9,22,22,0
webflux,40,3.2,99.5,22,22,0
webflux,40,3.2,100.2,22,22,0
webflux,40,3.2,100.9,22,22,0
webflux,40,3.2,101.5,22,22,0
webflux,40,3.2,102.2,22,22,0
webflux,40,3.2,102.9,22,22,0
webflux,40,3.2,103.6,22,22,0
webflux,40,3.2,104.2,22,22,0
webflux,40,3.2,104.9,22,22,0
webflux,40,3.2,105.6,22,22,0
webflux,40,3.2,106.2,22,22,0
webflux,40,3.2,106.9,21,22,0
webflux,40,3.2,107.6,22,22,0
webflux,40,3.2,108.3,22,22,0
webflux,40,3.2,108.9,22,22,0
webflux,40,3.2,109.6,22,22,0
webflux,40,3.2,110.3,22,22,0
webflux,40,3.2,110.9,22,22,0
webflux,40,3.2,111.6,22,22,0
webflux,40,3.2,112.3,22,22,0
webflux,40,3.2,113.0,22,22,0
webflux,40,3.2,113.6,22,22,0
webflux,40,3.2,114.3,21,22,0
webflux,40,3.2,115.0,22,22,0
webflux,40,3.2,115.6,22,22,0
webflux,40,3.2,116.3,22,22,0
webflux,40,3.2,117.0,22,22,0
webflux,40,3.2,117.7,21,22,0
webflux,40,3.2,118.3,22,22,0
webflux,40,3.2,119.0,21,22,0
webflux,40,3.2,119.7,22,22,0
webflux,40,3.2,120.3,22,22,0
webflux,40,3.2,121.0,21,22,0
webflux,40,3.2,121.7,21,22,0
webflux,40,3.2,122.4,21,22,0
webflux,40,3.2,123.1,21,22,0
webflux,40,3.2,123.7,21,22,0
webflux,40,3.2,124.4,21,22,0
webflux,40,3.2,125.1,21,22,0
webflux,40,3.2,125.7,21,22,0
webflux,40,3.2,126.4,21,22,0
webflux,40,3.2,127.1,21,22,0
webflux,40,3.2,127.7,21,22,0
webflux,40,3.2,128.4,21,22,0
webflux,40,3.2,129.1,20,22,0
webflux,40,3.2,129.8,19,22,0
webflux,40,3.2,130.4,19,22,0
webflux,40,3.2,131.1,19,22,0
webflux,40,3.2,131.8,19,22,0
webflux,40,3.2,132.5,19,22,0
webflux,40,3.2,133.1,19,22,0
